carrier,service_name,service_tier,zone,zone_region,weight_min_lbs,weight_max_lbs,rate_type,rate_usd,effective_date,source_file
FedEx,FedEx 2Day,2DAY,9,,0,0.5,flat_per_package,68.03,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,0,0.5,flat_per_package,68.03,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,0,0.5,flat_per_package,86.96,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,0,0.5,flat_per_package,86.96,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,0,0.5,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,0,0.5,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,0,0.5,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,0,0.5,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,1.0,1.0,flat_per_package,68.03,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,1.0,1.0,flat_per_package,68.03,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,1.0,1.0,flat_per_package,86.96,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,1.0,1.0,flat_per_package,86.96,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,1.0,1.0,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,1.0,1.0,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,1.0,1.0,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,1.0,1.0,flat_per_package,44.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,2.0,2.0,flat_per_package,74.99,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,2.0,2.0,flat_per_package,74.99,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,2.0,2.0,flat_per_package,106.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,2.0,2.0,flat_per_package,106.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,2.0,2.0,flat_per_package,50.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,2.0,2.0,flat_per_package,50.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,2.0,2.0,flat_per_package,50.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,2.0,2.0,flat_per_package,50.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,3.0,3.0,flat_per_package,85.61,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,3.0,3.0,flat_per_package,85.61,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,3.0,3.0,flat_per_package,108.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,3.0,3.0,flat_per_package,108.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,3.0,3.0,flat_per_package,54.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,3.0,3.0,flat_per_package,54.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,3.0,3.0,flat_per_package,54.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,3.0,3.0,flat_per_package,54.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,4.0,4.0,flat_per_package,91.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,4.0,4.0,flat_per_package,91.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,4.0,4.0,flat_per_package,112.85,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,4.0,4.0,flat_per_package,112.85,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,4.0,4.0,flat_per_package,59.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,4.0,4.0,flat_per_package,59.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,4.0,4.0,flat_per_package,59.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,4.0,4.0,flat_per_package,59.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,5.0,5.0,flat_per_package,99.15,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,5.0,5.0,flat_per_package,99.15,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,5.0,5.0,flat_per_package,116.79,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,5.0,5.0,flat_per_package,116.79,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,5.0,5.0,flat_per_package,61.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,5.0,5.0,flat_per_package,61.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,5.0,5.0,flat_per_package,61.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,5.0,5.0,flat_per_package,61.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,6.0,6.0,flat_per_package,112.3,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,6.0,6.0,flat_per_package,112.3,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,6.0,6.0,flat_per_package,127.53,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,6.0,6.0,flat_per_package,127.53,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,6.0,6.0,flat_per_package,73.33,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,6.0,6.0,flat_per_package,73.33,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,6.0,6.0,flat_per_package,73.33,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,6.0,6.0,flat_per_package,73.33,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,7.0,7.0,flat_per_package,113.62,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,7.0,7.0,flat_per_package,113.62,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,7.0,7.0,flat_per_package,128.61,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,7.0,7.0,flat_per_package,128.61,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,7.0,7.0,flat_per_package,78.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,7.0,7.0,flat_per_package,78.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,7.0,7.0,flat_per_package,78.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,7.0,7.0,flat_per_package,78.2,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,8.0,8.0,flat_per_package,127.33,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,8.0,8.0,flat_per_package,127.33,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,8.0,8.0,flat_per_package,143.93,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,8.0,8.0,flat_per_package,143.93,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,8.0,8.0,flat_per_package,79.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,8.0,8.0,flat_per_package,79.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,8.0,8.0,flat_per_package,79.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,8.0,8.0,flat_per_package,79.22,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,9.0,9.0,flat_per_package,128.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,9.0,9.0,flat_per_package,128.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,9.0,9.0,flat_per_package,151.55,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,9.0,9.0,flat_per_package,151.55,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,9.0,9.0,flat_per_package,81.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,9.0,9.0,flat_per_package,81.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,9.0,9.0,flat_per_package,81.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,9.0,9.0,flat_per_package,81.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,10.0,10.0,flat_per_package,147.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,10.0,10.0,flat_per_package,147.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,10.0,10.0,flat_per_package,157.98,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,10.0,10.0,flat_per_package,157.98,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,10.0,10.0,flat_per_package,84.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,10.0,10.0,flat_per_package,84.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,10.0,10.0,flat_per_package,84.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,10.0,10.0,flat_per_package,84.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,11.0,11.0,flat_per_package,149.73,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,11.0,11.0,flat_per_package,149.73,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,11.0,11.0,flat_per_package,158.64,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,11.0,11.0,flat_per_package,158.64,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,11.0,11.0,flat_per_package,85.18,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,11.0,11.0,flat_per_package,85.18,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,11.0,11.0,flat_per_package,85.18,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,11.0,11.0,flat_per_package,85.18,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,12.0,12.0,flat_per_package,152.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,12.0,12.0,flat_per_package,152.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,12.0,12.0,flat_per_package,159.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,12.0,12.0,flat_per_package,159.37,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,12.0,12.0,flat_per_package,85.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,12.0,12.0,flat_per_package,85.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,12.0,12.0,flat_per_package,85.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,12.0,12.0,flat_per_package,85.39,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,13.0,13.0,flat_per_package,168.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,13.0,13.0,flat_per_package,168.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,13.0,13.0,flat_per_package,173.53,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,13.0,13.0,flat_per_package,173.53,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,13.0,13.0,flat_per_package,87.21,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,13.0,13.0,flat_per_package,87.21,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,13.0,13.0,flat_per_package,87.21,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,13.0,13.0,flat_per_package,87.21,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,14.0,14.0,flat_per_package,174.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,14.0,14.0,flat_per_package,174.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,14.0,14.0,flat_per_package,180.36,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,14.0,14.0,flat_per_package,180.36,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,14.0,14.0,flat_per_package,87.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,14.0,14.0,flat_per_package,87.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,14.0,14.0,flat_per_package,87.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,14.0,14.0,flat_per_package,87.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,15.0,15.0,flat_per_package,182.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,15.0,15.0,flat_per_package,182.76,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,15.0,15.0,flat_per_package,190.16,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,15.0,15.0,flat_per_package,190.16,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,15.0,15.0,flat_per_package,87.81,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,15.0,15.0,flat_per_package,87.81,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,15.0,15.0,flat_per_package,87.81,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,15.0,15.0,flat_per_package,87.81,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,16.0,16.0,flat_per_package,190.27,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,16.0,16.0,flat_per_package,190.27,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,16.0,16.0,flat_per_package,200.87,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,16.0,16.0,flat_per_package,200.87,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,16.0,16.0,flat_per_package,88.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,16.0,16.0,flat_per_package,88.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,16.0,16.0,flat_per_package,88.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,16.0,16.0,flat_per_package,88.14,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,17.0,17.0,flat_per_package,199.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,17.0,17.0,flat_per_package,199.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,17.0,17.0,flat_per_package,209.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,17.0,17.0,flat_per_package,209.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,17.0,17.0,flat_per_package,91.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,17.0,17.0,flat_per_package,91.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,17.0,17.0,flat_per_package,91.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,17.0,17.0,flat_per_package,91.45,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,18.0,18.0,flat_per_package,203.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,18.0,18.0,flat_per_package,203.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,18.0,18.0,flat_per_package,210.08,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,18.0,18.0,flat_per_package,210.08,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,18.0,18.0,flat_per_package,94.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,18.0,18.0,flat_per_package,94.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,18.0,18.0,flat_per_package,94.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,18.0,18.0,flat_per_package,94.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,19.0,19.0,flat_per_package,218.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,19.0,19.0,flat_per_package,218.12,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,19.0,19.0,flat_per_package,228.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,19.0,19.0,flat_per_package,228.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,19.0,19.0,flat_per_package,96.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,19.0,19.0,flat_per_package,96.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,19.0,19.0,flat_per_package,96.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,19.0,19.0,flat_per_package,96.97,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,20.0,20.0,flat_per_package,225.85,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,20.0,20.0,flat_per_package,225.85,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,20.0,20.0,flat_per_package,231.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,20.0,20.0,flat_per_package,231.24,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,20.0,20.0,flat_per_package,99.89,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,20.0,20.0,flat_per_package,99.89,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,20.0,20.0,flat_per_package,99.89,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,20.0,20.0,flat_per_package,99.89,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,21.0,21.0,flat_per_package,227.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,21.0,21.0,flat_per_package,227.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,21.0,21.0,flat_per_package,232.07,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,21.0,21.0,flat_per_package,232.07,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,21.0,21.0,flat_per_package,100.48,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,21.0,21.0,flat_per_package,100.48,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,21.0,21.0,flat_per_package,100.48,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,21.0,21.0,flat_per_package,100.48,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,22.0,22.0,flat_per_package,236.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,22.0,22.0,flat_per_package,236.34,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,22.0,22.0,flat_per_package,247.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,22.0,22.0,flat_per_package,247.72,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,22.0,22.0,flat_per_package,106.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,22.0,22.0,flat_per_package,106.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,22.0,22.0,flat_per_package,106.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,22.0,22.0,flat_per_package,106.5,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,23.0,23.0,flat_per_package,244.42,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,23.0,23.0,flat_per_package,244.42,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,23.0,23.0,flat_per_package,249.31,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,23.0,23.0,flat_per_package,249.31,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,23.0,23.0,flat_per_package,107.13,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,23.0,23.0,flat_per_package,107.13,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,23.0,23.0,flat_per_package,107.13,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,23.0,23.0,flat_per_package,107.13,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,24.0,24.0,flat_per_package,247.0,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,24.0,24.0,flat_per_package,247.0,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,24.0,24.0,flat_per_package,258.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,24.0,24.0,flat_per_package,258.11,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,24.0,24.0,flat_per_package,107.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,24.0,24.0,flat_per_package,107.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,24.0,24.0,flat_per_package,107.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,24.0,24.0,flat_per_package,107.7,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,25.0,25.0,flat_per_package,272.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,25.0,25.0,flat_per_package,272.82,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,25.0,25.0,flat_per_package,285.27,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,25.0,25.0,flat_per_package,285.27,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,25.0,25.0,flat_per_package,117.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,25.0,25.0,flat_per_package,117.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,25.0,25.0,flat_per_package,117.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,25.0,25.0,flat_per_package,117.23,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,26.0,26.0,flat_per_package,279.94,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,26.0,26.0,flat_per_package,279.94,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,26.0,26.0,flat_per_package,294.05,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,26.0,26.0,flat_per_package,294.05,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,26.0,26.0,flat_per_package,118.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,26.0,26.0,flat_per_package,118.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,26.0,26.0,flat_per_package,118.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,26.0,26.0,flat_per_package,118.19,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,27.0,27.0,flat_per_package,288.99,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,27.0,27.0,flat_per_package,288.99,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,27.0,27.0,flat_per_package,302.9,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,27.0,27.0,flat_per_package,302.9,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,27.0,27.0,flat_per_package,118.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,27.0,27.0,flat_per_package,118.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,27.0,27.0,flat_per_package,118.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,27.0,27.0,flat_per_package,118.51,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,28.0,28.0,flat_per_package,298.29,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,28.0,28.0,flat_per_package,298.29,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,28.0,28.0,flat_per_package,313.63,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,28.0,28.0,flat_per_package,313.63,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,28.0,28.0,flat_per_package,120.98,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,28.0,28.0,flat_per_package,120.98,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,28.0,28.0,flat_per_package,120.98,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,28.0,28.0,flat_per_package,120.98,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,29.0,29.0,flat_per_package,305.8,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,29.0,29.0,flat_per_package,305.8,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,29.0,29.0,flat_per_package,322.41,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,29.0,29.0,flat_per_package,322.41,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,29.0,29.0,flat_per_package,121.58,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,29.0,29.0,flat_per_package,121.58,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,29.0,29.0,flat_per_package,121.58,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,29.0,29.0,flat_per_package,121.58,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,30.0,30.0,flat_per_package,315.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,30.0,30.0,flat_per_package,315.49,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,30.0,30.0,flat_per_package,330.67,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,30.0,30.0,flat_per_package,330.67,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,30.0,30.0,flat_per_package,123.46,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,14,,30.0,30.0,flat_per_package,123.46,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,15,,30.0,30.0,flat_per_package,123.46,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,16,,30.0,30.0,flat_per_package,123.46,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,9,,31.0,31.0,flat_per_package,323.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,10,,31.0,31.0,flat_per_package,323.25,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,11,,31.0,31.0,flat_per_package,331.58,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,12,,31.0,31.0,flat_per_package,331.58,2026-01-05,2Day.csv
FedEx,FedEx 2Day,2DAY,13,,31.0,31.0,flat_per_package,124.41,2026-01-05,2Day.csv
